6124
disgust scream smile squint surprise neutral
train_3073.jpg -1 1 -1 -1 -1 -1
train_3074.jpg -1 1 -1 -1 -1 -1
train_3075.jpg -1 1 -1 -1 -1 -1
train_3076.jpg -1 -1 -1 -1 1 -1
train_3077.jpg -1 1 -1 -1 -1 -1
train_3078.jpg -1 -1 -1 1 -1 -1
train_3079.jpg -1 -1 -1 1 -1 -1
train_3080.jpg -1 -1 1 -1 -1 -1
train_3081.jpg -1 -1 1 -1 -1 -1
train_3082.jpg -1 -1 -1 -1 -1 1
train_3083.jpg -1 -1 1 -1 -1 -1
train_3084.jpg 1 -1 -1 -1 -1 -1
train_3085.jpg -1 -1 -1 -1 -1 1
train_3086.jpg -1 -1 1 -1 -1 -1
train_3087.jpg -1 1 -1 -1 -1 -1
train_3088.jpg -1 -1 -1 -1 -1 1
train_3089.jpg -1 -1 -1 -1 -1 1
train_3090.jpg -1 1 -1 -1 -1 -1
train_3091.jpg 1 -1 -1 -1 -1 -1
train_3092.jpg -1 -1 -1 1 -1 -1
train_3093.jpg 1 -1 -1 -1 -1 -1
train_3094.jpg -1 -1 1 -1 -1 -1
train_3095.jpg -1 -1 -1 -1 1 -1
train_3096.jpg -1 -1 -1 1 -1 -1
train_3097.jpg 1 -1 -1 -1 -1 -1
train_3098.jpg -1 1 -1 -1 -1 -1
train_3099.jpg 1 -1 -1 -1 -1 -1
train_3100.jpg -1 1 -1 -1 -1 -1
train_3101.jpg 1 -1 -1 -1 -1 -1
train_3102.jpg -1 1 -1 -1 -1 -1
train_3103.jpg -1 -1 1 -1 -1 -1
train_3104.jpg 1 -1 -1 -1 -1 -1
train_3105.jpg -1 -1 -1 1 -1 -1
train_3106.jpg -1 -1 1 -1 -1 -1
train_3107.jpg -1 1 -1 -1 -1 -1
train_3108.jpg -1 -1 -1 -1 -1 1
train_3109.jpg -1 1 -1 -1 -1 -1
train_3110.jpg -1 -1 -1 -1 -1 1
train_3111.jpg 1 -1 -1 -1 -1 -1
train_3112.jpg -1 -1 -1 -1 -1 1
train_3113.jpg 1 -1 -1 -1 -1 -1
train_3114.jpg -1 -1 -1 1 -1 -1
train_3115.jpg -1 -1 -1 -1 1 -1
train_3116.jpg -1 1 -1 -1 -1 -1
train_3117.jpg 1 -1 -1 -1 -1 -1
train_3118.jpg -1 -1 1 -1 -1 -1
train_3119.jpg -1 -1 -1 -1 -1 1
train_3120.jpg -1 -1 1 -1 -1 -1
train_3121.jpg -1 -1 1 -1 -1 -1
train_3122.jpg -1 -1 1 -1 -1 -1
train_3123.jpg -1 -1 -1 1 -1 -1
train_3124.jpg -1 -1 -1 -1 -1 1
train_3125.jpg -1 -1 -1 1 -1 -1
train_3126.jpg -1 -1 -1 -1 1 -1
train_3127.jpg -1 -1 1 -1 -1 -1
train_3128.jpg -1 1 -1 -1 -1 -1
train_3129.jpg -1 1 -1 -1 -1 -1
train_3130.jpg -1 -1 -1 1 -1 -1
train_3131.jpg -1 -1 -1 1 -1 -1
train_3132.jpg 1 -1 -1 -1 -1 -1
train_3133.jpg -1 -1 1 -1 -1 -1
train_3134.jpg -1 1 -1 -1 -1 -1
train_3135.jpg -1 -1 1 -1 -1 -1
train_3136.jpg -1 -1 1 -1 -1 -1
train_3137.jpg -1 -1 1 -1 -1 -1
train_3138.jpg -1 -1 -1 -1 1 -1
train_3139.jpg -1 -1 -1 1 -1 -1
train_3140.jpg -1 -1 -1 -1 -1 1
train_3141.jpg -1 1 -1 -1 -1 -1
train_3142.jpg -1 1 -1 -1 -1 -1
train_3143.jpg -1 1 -1 -1 -1 -1
train_3144.jpg -1 -1 1 -1 -1 -1
train_3145.jpg -1 -1 -1 1 -1 -1
train_3146.jpg -1 -1 -1 -1 -1 1
train_3147.jpg -1 -1 -1 1 -1 -1
train_3148.jpg -1 -1 -1 -1 1 -1
train_3149.jpg -1 -1 -1 -1 -1 1
train_3150.jpg -1 -1 -1 -1 -1 1
train_3151.jpg -1 -1 -1 1 -1 -1
train_3152.jpg -1 1 -1 -1 -1 -1
train_3153.jpg -1 -1 1 -1 -1 -1
train_3154.jpg -1 -1 -1 -1 -1 1
train_3155.jpg -1 -1 -1 -1 -1 1
train_3156.jpg -1 -1 -1 1 -1 -1
train_3157.jpg -1 -1 -1 -1 -1 1
train_3158.jpg -1 1 -1 -1 -1 -1
train_3159.jpg -1 -1 -1 -1 -1 1
train_3160.jpg -1 -1 -1 -1 1 -1
train_3161.jpg -1 -1 -1 -1 -1 1
train_3162.jpg -1 -1 -1 1 -1 -1
train_3163.jpg -1 -1 -1 -1 1 -1
train_3164.jpg -1 -1 -1 -1 1 -1
train_3165.jpg -1 -1 1 -1 -1 -1
train_3166.jpg -1 -1 -1 1 -1 -1
train_3167.jpg -1 -1 1 -1 -1 -1
train_3168.jpg -1 -1 -1 1 -1 -1
train_3169.jpg -1 -1 -1 -1 1 -1
train_3170.jpg -1 -1 -1 -1 1 -1
train_3171.jpg -1 -1 -1 -1 -1 1
train_3172.jpg -1 -1 -1 -1 -1 1
train_3173.jpg 1 -1 -1 -1 -1 -1
train_3174.jpg -1 1 -1 -1 -1 -1
train_3175.jpg -1 1 -1 -1 -1 -1
train_3176.jpg -1 -1 -1 -1 -1 1
train_3177.jpg -1 -1 -1 -1 -1 1
train_3178.jpg 1 -1 -1 -1 -1 -1
train_3179.jpg -1 1 -1 -1 -1 -1
train_3180.jpg -1 -1 -1 -1 1 -1
train_3181.jpg -1 1 -1 -1 -1 -1
train_3182.jpg -1 -1 -1 1 -1 -1
train_3183.jpg -1 -1 -1 -1 1 -1
train_3184.jpg -1 -1 1 -1 -1 -1
train_3185.jpg -1 -1 -1 -1 -1 1
train_3186.jpg -1 1 -1 -1 -1 -1
train_3187.jpg -1 -1 1 -1 -1 -1
train_3188.jpg -1 -1 -1 -1 -1 1
train_3189.jpg -1 1 -1 -1 -1 -1
train_3190.jpg -1 -1 1 -1 -1 -1
train_3191.jpg -1 -1 -1 1 -1 -1
train_3192.jpg -1 -1 -1 -1 -1 1
train_3193.jpg -1 -1 1 -1 -1 -1
train_3194.jpg -1 -1 -1 -1 1 -1
train_3195.jpg -1 -1 -1 1 -1 -1
train_3196.jpg -1 -1 -1 -1 1 -1
train_3197.jpg -1 -1 1 -1 -1 -1
train_3198.jpg -1 1 -1 -1 -1 -1
train_3199.jpg -1 -1 -1 -1 -1 1
train_3200.jpg -1 -1 -1 -1 -1 1
train_3201.jpg -1 1 -1 -1 -1 -1
train_3202.jpg -1 1 -1 -1 -1 -1
train_3203.jpg -1 -1 -1 -1 1 -1
train_3204.jpg -1 -1 -1 1 -1 -1
train_3205.jpg -1 -1 -1 -1 1 -1
train_3206.jpg 1 -1 -1 -1 -1 -1
train_3207.jpg -1 1 -1 -1 -1 -1
train_3208.jpg -1 -1 -1 -1 -1 1
train_3209.jpg -1 -1 -1 -1 -1 1
train_3210.jpg -1 -1 -1 -1 -1 1
train_3211.jpg 1 -1 -1 -1 -1 -1
train_3212.jpg -1 1 -1 -1 -1 -1
train_3213.jpg -1 -1 -1 1 -1 -1
train_3214.jpg 1 -1 -1 -1 -1 -1
train_3215.jpg -1 -1 -1 -1 1 -1
train_3216.jpg -1 -1 1 -1 -1 -1
train_3217.jpg -1 1 -1 -1 -1 -1
train_3218.jpg 1 -1 -1 -1 -1 -1
train_3219.jpg -1 -1 -1 -1 1 -1
train_3220.jpg -1 1 -1 -1 -1 -1
train_3221.jpg 1 -1 -1 -1 -1 -1
train_3222.jpg -1 -1 -1 -1 -1 1
train_3223.jpg -1 1 -1 -1 -1 -1
train_3224.jpg -1 -1 1 -1 -1 -1
train_3225.jpg -1 -1 1 -1 -1 -1
train_3226.jpg -1 -1 -1 -1 -1 1
train_3227.jpg 1 -1 -1 -1 -1 -1
train_3228.jpg -1 -1 -1 -1 1 -1
train_3229.jpg -1 -1 -1 1 -1 -1
train_3230.jpg -1 1 -1 -1 -1 -1
train_3231.jpg -1 -1 -1 -1 -1 1
train_3232.jpg -1 1 -1 -1 -1 -1
train_3233.jpg -1 1 -1 -1 -1 -1
train_3234.jpg -1 -1 -1 -1 -1 1
train_3235.jpg 1 -1 -1 -1 -1 -1
train_3236.jpg -1 1 -1 -1 -1 -1
train_3237.jpg -1 -1 -1 -1 -1 1
train_3238.jpg -1 -1 1 -1 -1 -1
train_3239.jpg -1 1 -1 -1 -1 -1
train_3240.jpg -1 -1 -1 -1 1 -1
train_3241.jpg -1 -1 -1 -1 -1 1
train_3242.jpg -1 -1 -1 1 -1 -1
train_3243.jpg -1 -1 -1 1 -1 -1
train_3244.jpg -1 1 -1 -1 -1 -1
train_3245.jpg -1 -1 -1 1 -1 -1
train_3246.jpg -1 -1 -1 1 -1 -1
train_3247.jpg -1 1 -1 -1 -1 -1
train_3248.jpg -1 -1 -1 -1 1 -1
train_3249.jpg -1 -1 -1 -1 -1 1
train_3250.jpg -1 -1 -1 1 -1 -1
train_3251.jpg -1 -1 1 -1 -1 -1
train_3252.jpg -1 1 -1 -1 -1 -1
train_3253.jpg 1 -1 -1 -1 -1 -1
train_3254.jpg -1 1 -1 -1 -1 -1
train_3255.jpg -1 -1 1 -1 -1 -1
train_3256.jpg -1 -1 1 -1 -1 -1
train_3257.jpg -1 1 -1 -1 -1 -1
train_3258.jpg -1 -1 1 -1 -1 -1
train_3259.jpg -1 1 -1 -1 -1 -1
train_3260.jpg -1 -1 1 -1 -1 -1
train_3261.jpg -1 -1 -1 1 -1 -1
train_3262.jpg -1 -1 -1 1 -1 -1
train_3263.jpg -1 -1 -1 -1 -1 1
train_3264.jpg 1 -1 -1 -1 -1 -1
train_3265.jpg -1 -1 -1 -1 1 -1
train_3266.jpg -1 -1 1 -1 -1 -1
train_3267.jpg -1 -1 1 -1 -1 -1
train_3268.jpg -1 -1 -1 -1 -1 1
train_3269.jpg 1 -1 -1 -1 -1 -1
train_3270.jpg -1 -1 -1 1 -1 -1
train_3271.jpg -1 -1 1 -1 -1 -1
train_3272.jpg -1 -1 -1 -1 1 -1
train_3273.jpg 1 -1 -1 -1 -1 -1
train_3274.jpg -1 -1 -1 -1 -1 1
train_3275.jpg -1 -1 -1 -1 -1 1
train_3276.jpg -1 -1 -1 1 -1 -1
train_3277.jpg 1 -1 -1 -1 -1 -1
train_3278.jpg -1 -1 -1 -1 1 -1
train_3279.jpg -1 -1 1 -1 -1 -1
train_3280.jpg 1 -1 -1 -1 -1 -1
train_3281.jpg -1 -1 -1 1 -1 -1
train_3282.jpg -1 1 -1 -1 -1 -1
train_3283.jpg -1 1 -1 -1 -1 -1
train_3284.jpg -1 -1 1 -1 -1 -1
train_3285.jpg -1 -1 -1 -1 1 -1
train_3286.jpg -1 -1 -1 1 -1 -1
train_3287.jpg -1 -1 -1 -1 -1 1
train_3288.jpg -1 -1 -1 -1 -1 1
train_3289.jpg -1 -1 -1 -1 -1 1
train_3290.jpg -1 -1 -1 -1 -1 1
train_3291.jpg -1 -1 -1 -1 -1 1
train_3292.jpg -1 1 -1 -1 -1 -1
train_3293.jpg -1 -1 1 -1 -1 -1
train_3294.jpg -1 -1 -1 1 -1 -1
train_3295.jpg -1 1 -1 -1 -1 -1
train_3296.jpg -1 -1 1 -1 -1 -1
train_3297.jpg -1 -1 -1 -1 -1 1
train_3298.jpg -1 -1 -1 -1 1 -1
train_3299.jpg -1 1 -1 -1 -1 -1
train_3300.jpg -1 -1 -1 -1 1 -1
train_3301.jpg -1 -1 1 -1 -1 -1
train_3302.jpg 1 -1 -1 -1 -1 -1
train_3303.jpg -1 -1 1 -1 -1 -1
train_3304.jpg 1 -1 -1 -1 -1 -1
train_3305.jpg -1 -1 1 -1 -1 -1
train_3306.jpg -1 -1 -1 -1 -1 1
train_3307.jpg -1 -1 -1 -1 1 -1
train_3308.jpg -1 -1 -1 -1 -1 1
train_3309.jpg -1 -1 1 -1 -1 -1
train_3310.jpg 1 -1 -1 -1 -1 -1
train_3311.jpg 1 -1 -1 -1 -1 -1
train_3312.jpg -1 -1 -1 1 -1 -1
train_3313.jpg -1 -1 -1 -1 -1 1
train_3314.jpg -1 -1 -1 -1 1 -1
train_3315.jpg -1 -1 -1 1 -1 -1
train_3316.jpg -1 -1 1 -1 -1 -1
train_3317.jpg -1 -1 -1 1 -1 -1
train_3318.jpg -1 -1 -1 -1 -1 1
train_3319.jpg -1 1 -1 -1 -1 -1
train_3320.jpg -1 -1 1 -1 -1 -1
train_3321.jpg -1 -1 -1 -1 -1 1
train_3322.jpg -1 -1 -1 -1 -1 1
train_3323.jpg -1 -1 -1 -1 1 -1
train_3324.jpg -1 -1 -1 -1 -1 1
train_3325.jpg 1 -1 -1 -1 -1 -1
train_3326.jpg -1 -1 1 -1 -1 -1
train_3327.jpg -1 -1 -1 -1 -1 1
train_3328.jpg -1 -1 -1 -1 -1 1
train_3329.jpg -1 -1 -1 1 -1 -1
train_3330.jpg -1 -1 -1 1 -1 -1
train_3331.jpg -1 -1 -1 -1 1 -1
train_3332.jpg 1 -1 -1 -1 -1 -1
train_3333.jpg -1 -1 1 -1 -1 -1
train_3334.jpg 1 -1 -1 -1 -1 -1
train_3335.jpg -1 -1 -1 1 -1 -1
train_3336.jpg -1 1 -1 -1 -1 -1
train_3337.jpg -1 -1 -1 1 -1 -1
train_3338.jpg -1 -1 1 -1 -1 -1
train_3339.jpg -1 -1 1 -1 -1 -1
train_3340.jpg -1 -1 -1 -1 1 -1
train_3341.jpg 1 -1 -1 -1 -1 -1
train_3342.jpg -1 -1 -1 -1 1 -1
train_3343.jpg -1 -1 1 -1 -1 -1
train_3344.jpg -1 -1 1 -1 -1 -1
train_3345.jpg 1 -1 -1 -1 -1 -1
train_3346.jpg -1 -1 1 -1 -1 -1
train_3347.jpg -1 -1 -1 -1 -1 1
train_3348.jpg -1 -1 -1 1 -1 -1
train_3349.jpg -1 1 -1 -1 -1 -1
train_3350.jpg -1 -1 1 -1 -1 -1
train_3351.jpg -1 -1 -1 -1 -1 1
train_3352.jpg -1 -1 -1 -1 -1 1
train_3353.jpg -1 -1 -1 -1 -1 1
train_3354.jpg 1 -1 -1 -1 -1 -1
train_3355.jpg -1 -1 -1 -1 -1 1
train_3356.jpg -1 -1 -1 -1 1 -1
train_3357.jpg -1 -1 -1 -1 1 -1
train_3358.jpg -1 1 -1 -1 -1 -1
train_3359.jpg -1 -1 1 -1 -1 -1
train_3360.jpg 1 -1 -1 -1 -1 -1
train_3361.jpg -1 -1 1 -1 -1 -1
train_3362.jpg -1 -1 -1 -1 -1 1
train_3363.jpg -1 -1 -1 -1 -1 1
train_3364.jpg -1 -1 -1 -1 -1 1
train_3365.jpg -1 -1 -1 -1 -1 1
train_3366.jpg 1 -1 -1 -1 -1 -1
train_3367.jpg -1 -1 -1 -1 1 -1
train_3368.jpg -1 1 -1 -1 -1 -1
train_3369.jpg -1 -1 1 -1 -1 -1
train_3370.jpg 1 -1 -1 -1 -1 -1
train_3371.jpg -1 1 -1 -1 -1 -1
train_3372.jpg 1 -1 -1 -1 -1 -1
train_3373.jpg 1 -1 -1 -1 -1 -1
train_3374.jpg -1 -1 -1 -1 -1 1
train_3375.jpg -1 -1 1 -1 -1 -1
train_3376.jpg 1 -1 -1 -1 -1 -1
train_3377.jpg -1 -1 -1 -1 -1 1
train_3378.jpg -1 -1 -1 -1 1 -1
train_3379.jpg 1 -1 -1 -1 -1 -1
train_3380.jpg -1 -1 -1 -1 1 -1
train_3381.jpg -1 -1 1 -1 -1 -1
train_3382.jpg -1 1 -1 -1 -1 -1
train_3383.jpg -1 -1 -1 1 -1 -1
train_3384.jpg 1 -1 -1 -1 -1 -1
train_3385.jpg -1 1 -1 -1 -1 -1
train_3386.jpg -1 -1 -1 1 -1 -1
train_3387.jpg -1 -1 -1 1 -1 -1
train_3388.jpg -1 -1 -1 1 -1 -1
train_3389.jpg -1 -1 -1 -1 -1 1
train_3390.jpg -1 -1 1 -1 -1 -1
train_3391.jpg -1 -1 -1 1 -1 -1
train_3392.jpg -1 -1 -1 1 -1 -1
train_3393.jpg -1 -1 -1 -1 -1 1
train_3394.jpg -1 -1 -1 1 -1 -1
train_3395.jpg -1 -1 -1 -1 -1 1
train_3396.jpg -1 -1 -1 -1 -1 1
train_3397.jpg -1 -1 1 -1 -1 -1
train_3398.jpg -1 1 -1 -1 -1 -1
train_3399.jpg -1 1 -1 -1 -1 -1
train_3400.jpg -1 -1 1 -1 -1 -1
train_3401.jpg -1 -1 -1 1 -1 -1
train_3402.jpg -1 -1 1 -1 -1 -1
train_3403.jpg -1 1 -1 -1 -1 -1
train_3404.jpg -1 -1 -1 -1 1 -1
train_3405.jpg -1 -1 -1 -1 1 -1
train_3406.jpg 1 -1 -1 -1 -1 -1
train_3407.jpg -1 -1 1 -1 -1 -1
train_3408.jpg -1 -1 -1 -1 -1 1
train_3409.jpg -1 -1 1 -1 -1 -1
train_3410.jpg -1 1 -1 -1 -1 -1
train_3411.jpg -1 1 -1 -1 -1 -1
train_3412.jpg 1 -1 -1 -1 -1 -1
train_3413.jpg -1 -1 -1 -1 1 -1
train_3414.jpg -1 1 -1 -1 -1 -1
train_3415.jpg -1 -1 1 -1 -1 -1
train_3416.jpg -1 -1 -1 -1 1 -1
train_3417.jpg -1 -1 -1 -1 -1 1
train_3418.jpg -1 -1 -1 1 -1 -1
train_3419.jpg -1 -1 -1 -1 1 -1
train_3420.jpg -1 -1 -1 -1 -1 1
train_3421.jpg -1 -1 1 -1 -1 -1
train_3422.jpg -1 -1 -1 -1 -1 1
train_3423.jpg -1 -1 -1 -1 1 -1
train_3424.jpg 1 -1 -1 -1 -1 -1
train_3425.jpg -1 -1 -1 -1 -1 1
train_3426.jpg -1 -1 -1 1 -1 -1
train_3427.jpg -1 -1 1 -1 -1 -1
train_3428.jpg -1 1 -1 -1 -1 -1
train_3429.jpg -1 -1 1 -1 -1 -1
train_3430.jpg -1 -1 -1 -1 -1 1
train_3431.jpg -1 -1 -1 -1 -1 1
train_3432.jpg -1 -1 -1 -1 1 -1
train_3433.jpg -1 -1 -1 -1 1 -1
train_3434.jpg -1 -1 -1 -1 -1 1
train_3435.jpg -1 -1 -1 -1 -1 1
train_3436.jpg -1 -1 -1 1 -1 -1
train_3437.jpg -1 1 -1 -1 -1 -1
train_3438.jpg -1 -1 1 -1 -1 -1
train_3439.jpg -1 -1 -1 -1 -1 1
train_3440.jpg -1 -1 1 -1 -1 -1
train_3441.jpg 1 -1 -1 -1 -1 -1
train_3442.jpg 1 -1 -1 -1 -1 -1
train_3443.jpg -1 -1 1 -1 -1 -1
train_3444.jpg -1 -1 -1 -1 1 -1
train_3445.jpg -1 -1 1 -1 -1 -1
train_3446.jpg -1 -1 -1 1 -1 -1
train_3447.jpg -1 -1 -1 -1 -1 1
train_3448.jpg -1 -1 -1 -1 -1 1
train_3449.jpg -1 -1 -1 -1 1 -1
train_3450.jpg -1 -1 -1 1 -1 -1
train_3451.jpg -1 -1 -1 1 -1 -1
train_3452.jpg 1 -1 -1 -1 -1 -1
train_3453.jpg -1 -1 1 -1 -1 -1
train_3454.jpg -1 -1 -1 -1 -1 1
train_3455.jpg -1 -1 -1 1 -1 -1
train_3456.jpg -1 1 -1 -1 -1 -1
train_3457.jpg -1 -1 -1 -1 1 -1
train_3458.jpg 1 -1 -1 -1 -1 -1
train_3459.jpg -1 -1 1 -1 -1 -1
train_3460.jpg -1 -1 1 -1 -1 -1
train_3461.jpg -1 -1 -1 1 -1 -1
train_3462.jpg -1 1 -1 -1 -1 -1
train_3463.jpg -1 -1 -1 -1 -1 1
train_3464.jpg -1 -1 -1 -1 -1 1
train_3465.jpg -1 -1 -1 -1 1 -1
train_3466.jpg -1 -1 -1 -1 -1 1
train_3467.jpg 1 -1 -1 -1 -1 -1
train_3468.jpg -1 -1 -1 -1 -1 1
train_3469.jpg -1 -1 -1 -1 1 -1
train_3470.jpg 1 -1 -1 -1 -1 -1
train_3471.jpg -1 -1 1 -1 -1 -1
train_3472.jpg -1 -1 -1 -1 -1 1
train_3473.jpg -1 -1 -1 -1 1 -1
train_3474.jpg -1 -1 -1 -1 -1 1
train_3475.jpg -1 -1 -1 -1 -1 1
train_3476.jpg -1 -1 -1 -1 -1 1
train_3477.jpg -1 1 -1 -1 -1 -1
train_3478.jpg -1 1 -1 -1 -1 -1
train_3479.jpg -1 -1 -1 1 -1 -1
train_3480.jpg -1 1 -1 -1 -1 -1
train_3481.jpg -1 1 -1 -1 -1 -1
train_3482.jpg 1 -1 -1 -1 -1 -1
train_3483.jpg -1 -1 -1 1 -1 -1
train_3484.jpg -1 -1 -1 1 -1 -1
train_3485.jpg -1 -1 -1 -1 -1 1
train_3486.jpg -1 -1 -1 -1 -1 1
train_3487.jpg -1 -1 -1 -1 -1 1
train_3488.jpg -1 -1 -1 -1 1 -1
train_3489.jpg -1 -1 -1 -1 1 -1
train_3490.jpg 1 -1 -1 -1 -1 -1
train_3491.jpg -1 -1 1 -1 -1 -1
train_3492.jpg 1 -1 -1 -1 -1 -1
train_3493.jpg -1 -1 -1 1 -1 -1
train_3494.jpg -1 -1 -1 1 -1 -1
train_3495.jpg -1 -1 -1 -1 -1 1
train_3496.jpg -1 -1 1 -1 -1 -1
train_3497.jpg -1 -1 -1 -1 -1 1
train_3498.jpg -1 -1 -1 1 -1 -1
train_3499.jpg -1 -1 -1 -1 -1 1
train_3500.jpg -1 -1 -1 -1 -1 1
train_3501.jpg -1 -1 1 -1 -1 -1
train_3502.jpg -1 -1 -1 1 -1 -1
train_3503.jpg -1 -1 -1 -1 1 -1
train_3504.jpg -1 1 -1 -1 -1 -1
train_3505.jpg -1 -1 -1 -1 -1 1
train_3506.jpg -1 1 -1 -1 -1 -1
train_3507.jpg -1 -1 -1 -1 -1 1
train_3508.jpg 1 -1 -1 -1 -1 -1
train_3509.jpg -1 -1 -1 -1 1 -1
train_3510.jpg -1 -1 -1 -1 -1 1
train_3511.jpg -1 -1 -1 -1 -1 1
train_3512.jpg 1 -1 -1 -1 -1 -1
train_3513.jpg -1 -1 -1 1 -1 -1
train_3514.jpg -1 -1 -1 1 -1 -1
train_3515.jpg -1 -1 -1 1 -1 -1
train_3516.jpg -1 -1 -1 -1 1 -1
train_3517.jpg -1 -1 -1 1 -1 -1
train_3518.jpg -1 -1 1 -1 -1 -1
train_3519.jpg -1 -1 -1 -1 -1 1
train_3520.jpg 1 -1 -1 -1 -1 -1
train_3521.jpg -1 -1 1 -1 -1 -1
train_3522.jpg -1 -1 -1 -1 -1 1
train_3523.jpg -1 -1 -1 -1 -1 1
train_3524.jpg 1 -1 -1 -1 -1 -1
train_3525.jpg -1 -1 -1 -1 1 -1
train_3526.jpg -1 -1 1 -1 -1 -1
train_3527.jpg -1 -1 1 -1 -1 -1
train_3528.jpg -1 -1 -1 -1 -1 1
train_3529.jpg 1 -1 -1 -1 -1 -1
train_3530.jpg -1 -1 -1 1 -1 -1
train_3531.jpg -1 -1 -1 -1 -1 1
train_3532.jpg 1 -1 -1 -1 -1 -1
train_3533.jpg -1 -1 -1 1 -1 -1
train_3534.jpg -1 1 -1 -1 -1 -1
train_3535.jpg -1 1 -1 -1 -1 -1
train_3536.jpg 1 -1 -1 -1 -1 -1
train_3537.jpg -1 -1 -1 -1 -1 1
train_3538.jpg 1 -1 -1 -1 -1 -1
train_3539.jpg -1 -1 -1 1 -1 -1
train_3540.jpg -1 -1 -1 -1 -1 1
train_3541.jpg -1 -1 -1 1 -1 -1
train_3542.jpg -1 -1 -1 -1 -1 1
train_3543.jpg -1 -1 -1 -1 1 -1
train_3544.jpg -1 -1 -1 -1 -1 1
train_3545.jpg -1 -1 -1 1 -1 -1
train_3546.jpg -1 -1 1 -1 -1 -1
train_3547.jpg -1 -1 1 -1 -1 -1
train_3548.jpg -1 -1 1 -1 -1 -1
train_3549.jpg -1 -1 -1 1 -1 -1
train_3550.jpg -1 -1 -1 -1 -1 1
train_3551.jpg -1 1 -1 -1 -1 -1
train_3552.jpg -1 -1 -1 -1 -1 1
train_3553.jpg -1 -1 1 -1 -1 -1
train_3554.jpg -1 -1 1 -1 -1 -1
train_3555.jpg -1 -1 -1 -1 1 -1
train_3556.jpg -1 -1 -1 -1 -1 1
train_3557.jpg -1 -1 -1 -1 1 -1
train_3558.jpg -1 -1 -1 -1 -1 1
train_3559.jpg -1 -1 -1 -1 -1 1
train_3560.jpg -1 -1 -1 -1 -1 1
train_3561.jpg -1 -1 1 -1 -1 -1
train_3562.jpg -1 -1 1 -1 -1 -1
train_3563.jpg -1 -1 1 -1 -1 -1
train_3564.jpg -1 -1 -1 -1 -1 1
train_3565.jpg -1 -1 -1 -1 1 -1
train_3566.jpg -1 1 -1 -1 -1 -1
train_3567.jpg -1 -1 -1 -1 -1 1
train_3568.jpg -1 -1 -1 1 -1 -1
train_3569.jpg -1 1 -1 -1 -1 -1
train_3570.jpg -1 -1 -1 -1 -1 1
train_3571.jpg -1 -1 -1 1 -1 -1
train_3572.jpg -1 1 -1 -1 -1 -1
train_3573.jpg -1 -1 -1 1 -1 -1
train_3574.jpg -1 -1 -1 -1 1 -1
train_3575.jpg -1 -1 -1 -1 1 -1
train_3576.jpg -1 1 -1 -1 -1 -1
train_3577.jpg -1 -1 1 -1 -1 -1
train_3578.jpg -1 -1 -1 -1 1 -1
train_3579.jpg -1 -1 1 -1 -1 -1
train_3580.jpg -1 1 -1 -1 -1 -1
train_3581.jpg -1 -1 1 -1 -1 -1
train_3582.jpg -1 -1 -1 -1 -1 1
train_3583.jpg -1 -1 -1 1 -1 -1
train_3584.jpg -1 -1 1 -1 -1 -1
train_3585.jpg -1 -1 -1 -1 1 -1
train_3586.jpg -1 -1 -1 -1 -1 1
train_3587.jpg -1 -1 -1 -1 1 -1
train_3588.jpg -1 -1 1 -1 -1 -1
train_3589.jpg -1 -1 -1 -1 -1 1
train_3590.jpg -1 -1 -1 -1 -1 1
train_3591.jpg -1 -1 -1 1 -1 -1
train_3592.jpg 1 -1 -1 -1 -1 -1
train_3593.jpg -1 -1 -1 -1 -1 1
train_3594.jpg -1 -1 -1 1 -1 -1
train_3595.jpg -1 -1 -1 1 -1 -1
train_3596.jpg -1 -1 -1 -1 -1 1
train_3597.jpg -1 -1 -1 1 -1 -1
train_3598.jpg -1 -1 -1 -1 -1 1
train_3599.jpg -1 -1 -1 -1 1 -1
train_3600.jpg 1 -1 -1 -1 -1 -1
train_3601.jpg -1 -1 1 -1 -1 -1
train_3602.jpg -1 -1 -1 -1 -1 1
train_3603.jpg -1 -1 -1 1 -1 -1
train_3604.jpg -1 1 -1 -1 -1 -1
train_3605.jpg -1 1 -1 -1 -1 -1
train_3606.jpg -1 -1 -1 -1 -1 1
train_3607.jpg 1 -1 -1 -1 -1 -1
train_3608.jpg -1 -1 -1 1 -1 -1
train_3609.jpg -1 -1 -1 -1 1 -1
train_3610.jpg -1 -1 -1 1 -1 -1
train_3611.jpg -1 -1 -1 -1 -1 1
train_3612.jpg -1 1 -1 -1 -1 -1
train_3613.jpg -1 -1 -1 -1 -1 1
train_3614.jpg -1 -1 1 -1 -1 -1
train_3615.jpg -1 -1 1 -1 -1 -1
train_3616.jpg -1 -1 -1 1 -1 -1
train_3617.jpg -1 -1 -1 -1 1 -1
train_3618.jpg -1 -1 -1 -1 -1 1
train_3619.jpg -1 -1 -1 -1 -1 1
train_3620.jpg -1 -1 -1 1 -1 -1
train_3621.jpg -1 -1 -1 -1 -1 1
train_3622.jpg -1 1 -1 -1 -1 -1
train_3623.jpg -1 -1 -1 -1 -1 1
train_3624.jpg 1 -1 -1 -1 -1 -1
train_3625.jpg -1 -1 -1 1 -1 -1
train_3626.jpg -1 -1 -1 -1 -1 1
train_3627.jpg -1 1 -1 -1 -1 -1
train_3628.jpg -1 1 -1 -1 -1 -1
